"","location_name","date","deaths_mean_smoothed","deaths_lower_smoothed","deaths_upper_smoothed","est_infections_mean","est_infections_lower","est_infections_upper"
"32014","Georgia","2020-02-04",0,0,0,0,0,0
"32016","Georgia","2020-02-05",0,0,0,0,0,0
"32018","Georgia","2020-02-06",0,0,0,0,0,0
"32020","Georgia","2020-02-07",0,0,0,0,0,0
"32022","Georgia","2020-02-08",0,0,0,0,0,0
"32024","Georgia","2020-02-09",0,0,0,0,0,0
"32026","Georgia","2020-02-10",0,0,0,0,0,0
"32028","Georgia","2020-02-11",0,0,0,0,0,0
"32030","Georgia","2020-02-12",0,0,0,1.63071485289726,0,12.8215655456912
"32032","Georgia","2020-02-13",0,0,0,3.63840329157574,0,19.6128046214638
"32034","Georgia","2020-02-14",0,0,0,6.24717605563765,0,24.6456405300805
"32036","Georgia","2020-02-15",0,0,0,9.53755489393082,0,30.435232436041
"32038","Georgia","2020-02-16",0,0,0,13.7543567085678,3.786944769557,33.8764703767633
"32040","Georgia","2020-02-17",0,0,0,17.2635605104847,5.35932504513597,39.8349920264157
"32042","Georgia","2020-02-18",0,0,0,21.7046493448442,7.42923219686676,46.8526332834398
"32044","Georgia","2020-02-19",0,0,0,27.3210470357344,10.0893773398915,53.6023370639203
"32046","Georgia","2020-02-20",0,0,0,34.4161535650445,13.7227437444156,65.1323979541922
"32048","Georgia","2020-02-21",0,0,0,43.3657508051122,18.1016544404106,80.4944855938396
"32050","Georgia","2020-02-22",0,0,0,54.6318868615306,23.9690670174271,99.7115873070516
"32052","Georgia","2020-02-23",0,0,0,68.7776786955974,30.8578749465303,124.794971395372
"32054","Georgia","2020-02-24",0,0,0,86.482205148806,39.9520216460964,156.517198135701
"32056","Georgia","2020-02-25",0,0,0,108.554299210863,51.2035178512477,194.178159030381
"32058","Georgia","2020-02-26",0,0,0,135.944116868041,65.2123145213824,241.429075773461
"32060","Georgia","2020-02-27",0,0,0,169.748682523584,81.9113923785481,295.681914061009
"32062","Georgia","2020-02-28",0,0,0,211.209522650842,105.031338495789,361.931967564171
"32064","Georgia","2020-02-29",0,0,0,261.700811561993,132.192039045915,446.934053228071
"32066","Georgia","2020-03-01",0,0,0,322.705534088594,166.467412202073,544.398947571367
"32068","Georgia","2020-03-02",0,0,0,395.771381102962,207.643046795308,658.459599424754
"32070","Georgia","2020-03-03",0.0611284683688272,0.0611284683688272,0.0611284683688272,482.452978408454,261.251271401526,788.501706663398
"32072","Georgia","2020-03-04",0.0761984811987708,0.0761984811987708,0.0761984811987708,584.246346130179,326.562103400956,942.535990993681
"32074","Georgia","2020-03-05",0.095273062849996,0.095273062849996,0.095273062849996,702.513772830472,404.167849100818,1126.98495070297
"32076","Georgia","2020-03-06",0.119416085616925,0.119416085616925,0.119416085616925,838.39241033993,495.867234982102,1318.43943764438
"32078","Georgia","2020-03-07",0.14996841768618,0.14996841768618,0.14996841768618,992.701585615089,603.184561459933,1535.40985063337
"32080","Georgia","2020-03-08",0.18861679410673,0.18861679410673,0.18861679410673,1165.84967399152,723.595658934513,1774.66400321035
"32082","Georgia","2020-03-09",0.237474107976968,0.237474107976968,0.237474107976968,1357.7367306975,867.089028861138,2038.33681440587
"32084","Georgia","2020-03-10",0.299168417663093,0.299168417663093,0.299168417663093,1567.67166508792,1026.7560544567,2356.98665417418
"32086","Georgia","2020-03-11",0.37694760433278,0.37694760433278,0.37694760433278,1794.31143678753,1198.41091007578,2624.34489162295
"32088","Georgia","2020-03-12",0.47479252565659,0.47479252565659,0.47479252565659,2035.63345627431,1378.8832265479,2912.72152764531
"32090","Georgia","2020-03-13",0.59754259489178,0.59754259489178,0.59754259489178,2288.94389648392,1577.4640196512,3246.20739863598
"32092","Georgia","2020-03-14",0.75101923599728,0.75101923599728,0.75101923599728,2550.9306477098,1784.42064683171,3583.00111946024
"32094","Georgia","2020-03-15",0.942114858848229,0.942114858848229,0.942114858848229,2817.77411670508,2020.79074163517,3901.04501654696
"32096","Georgia","2020-03-16",1.17887520874255,1.17887520874255,1.17887520874255,3085.32562877959,2262.33491308096,4187.28849098938
"32098","Georgia","2020-03-17",1.47051309997653,1.47051309997653,1.47051309997653,3349.30838222522,2487.63313761177,4442.72016130951
"32100","Georgia","2020-03-18",1.82729834010508,1.82729834010508,1.82729834010508,3605.51730971323,2725.18745020528,4716.54155435967
"32102","Georgia","2020-03-19",2.26042159087119,2.26042159087119,2.26042159087119,3849.99550231743,2960.48590334282,4959.50917686604
"32104","Georgia","2020-03-20",2.7816945556974,2.7816945556974,2.7816945556974,4079.20432533731,3185.51957744114,5178.42604039495
"32106","Georgia","2020-03-21",3.4031194876704,3.4031194876704,3.4031194876704,4290.15546103351,3404.92854096743,5372.55560912235
"32108","Georgia","2020-03-22",4.1362928720587,4.1362928720587,4.1362928720587,4480.4804018952,3582.50775920673,5602.85386638049
"32110","Georgia","2020-03-23",4.9917585265715,4.9917585265715,4.9917585265715,4648.45128477148,3745.95898554978,5737.07057877831
"32112","Georgia","2020-03-24",5.9785251012696,5.9785251012696,5.9785251012696,4793.0521531225,3902.82506090723,5908.42747755818
"32114","Georgia","2020-03-25",7.1033100859421,7.1033100859421,7.1033100859421,4913.99475686039,4014.08665791061,6008.59025900592
"32116","Georgia","2020-03-26",8.3697222131427,8.3697222131427,8.3697222131427,5011.63412340682,4131.81770984519,6039.88242326544
"32118","Georgia","2020-03-27",9.7774976814585,9.7774976814585,9.7774976814585,5086.9220249466,4146.05715159431,6109.30236451584
"32120","Georgia","2020-03-28",11.3219170353201,11.3219170353201,11.3219170353201,5141.30417281649,4198.54093613076,6130.80953298653
"32122","Georgia","2020-03-29",12.9932411399613,12.9932411399613,12.9932411399613,5176.55223724652,4220.6908970164,6168.02953162125
"32124","Georgia","2020-03-30",14.7764981891948,14.7764981891948,14.7764981891948,5194.67776093681,4233.82199819336,6184.72426676852
"32126","Georgia","2020-03-31",16.6515042893464,16.6515042893464,16.6515042893464,5197.82999615889,4239.9207638115,6186.08149151698
"32128","Georgia","2020-04-01",18.593276158818,18.593276158818,18.593276158818,5188.12593465492,4224.14454127665,6160.63631766909
"32130","Georgia","2020-04-02",20.572553278021,20.572553278021,20.572553278021,5167.54958686874,4206.16632287451,6173.94554280617
"32132","Georgia","2020-04-03",22.557054260848,22.557054260848,22.557054260848,5137.92332995129,4178.7403910726,6123.76659299884
"32134","Georgia","2020-04-04",24.513259402552,24.513259402552,24.513259402552,5100.87620803617,4129.45175803834,6066.37927634107
"32136","Georgia","2020-04-05",26.408954673372,26.408954673372,26.408954673372,5057.82435742301,4085.53398770424,6040.08006206213
"32138","Georgia","2020-04-06",28.214748641509,28.214748641509,28.214748641509,5010.01420702031,4026.80678448063,5977.89215712594
"32140","Georgia","2020-04-07",29.904452656928,29.904452656928,29.904452656928,4958.51253689479,3990.60986876673,5930.50283751793
"32142","Georgia","2020-04-08",31.455380790426,31.455380790426,31.455380790426,4904.23047368085,3938.33622812228,5870.52659923358
"32144","Georgia","2020-04-09",32.849501096249,32.849501096249,32.849501096249,4847.94756619155,3900.84435406056,5810.2838737874
"32146","Georgia","2020-04-10",34.074555427229,34.074555427229,34.074555427229,4790.31669333292,3875.52822644641,5746.11193588478
"32148","Georgia","2020-04-11",35.123898248055,35.123898248055,35.123898248055,4731.87315881481,3848.7642788045,5696.82239426512
"32150","Georgia","2020-04-12",35.995643839335,35.995643839335,35.995643839335,4673.04119965004,3812.93001134664,5635.56260893567
"32152","Georgia","2020-04-13",36.692905664861,36.692905664861,36.692905664861,4614.1535078069,3762.9194797489,5561.45048776876
"32154","Georgia","2020-04-14",37.223296010523,37.223296010523,37.223296010523,4555.4723799645,3721.11347798303,5473.10690358656
"32156","Georgia","2020-04-15",37.597792600675,37.597792600675,37.597792600675,4497.22473176127,3672.58075715202,5463.70752224354
"32158","Georgia","2020-04-16",37.831120162939,37.831120162939,37.831120162939,4439.61750081439,3632.55939323373,5430.92169077842
"32160","Georgia","2020-04-17",37.939699609627,37.939699609627,37.939699609627,4382.85532226185,3577.49249632848,5367.47481319611
"32162","Georgia","2020-04-18",37.939898493457,37.939898493457,37.939898493457,4327.15378765823,3519.44098043648,5294.88790460743
"32164","Georgia","2020-04-19",37.848086287652,37.848086287652,37.848086287652,4272.74750515795,3489.65745198899,5232.37093803508
"32166","Georgia","2020-04-20",37.6793771701571,37.6793771701571,37.6793771701571,4219.88916865991,3434.06086116631,5188.94591321045
"32168","Georgia","2020-04-21",37.4468020506858,37.4468020506858,37.4468020506858,4168.84665593811,3399.31408650961,5123.54844886217
"32170","Georgia","2020-04-22",37.1620340301209,37.1620340301209,37.1620340301209,4119.89737013228,3341.04742307666,5061.07465401488
"32172","Georgia","2020-04-23",36.8355047810161,36.8355047810161,36.8355047810161,4073.34141180319,3298.32632604093,5046.85519104429
"32174","Georgia","2020-04-24",36.4763089642651,36.4763089642651,36.4763089642651,4029.49417234578,3279.85124232127,4981.24596602609
"32176","Georgia","2020-04-25",36.0919778262039,36.0919778262039,36.0919778262039,3988.68026611478,3253.59458466024,4911.72487388974
"32178","Georgia","2020-04-26",35.689184823925,35.689184823925,35.689184823925,3951.24026163866,3231.63444044766,4850.25449481092
"32180","Georgia","2020-04-27",35.273464925477,35.273464925477,35.273464925477,3917.51756790072,3220.22909195362,4781.3249150709
"32182","Georgia","2020-04-28",34.8493772304802,34.8493772304802,34.8493772304802,3887.85876514249,3186.7630483899,4692.97925291751
"32184","Georgia","2020-04-29",34.4207742423,34.4207742423,34.4207742423,3862.60119698245,3156.87180062228,4667.17624380985
"32186","Georgia","2020-04-30",33.99043506215,33.99043506215,33.99043506215,3842.05523689278,3129.71379371033,4631.86235787968
"32188","Georgia","2020-05-01",33.560451262,33.560451262,33.560451262,3826.49684914229,3099.77301005149,4631.61309362589
"32190","Georgia","2020-05-02",33.1325361022,33.1325361022,33.1325361022,3816.16752165584,3089.10604481148,4639.35556592181
"32192","Georgia","2020-05-03",32.70808306493,32.70808306493,32.70808306493,3811.26003171773,3109.8638041402,4652.87930685236
"32194","Georgia","2020-05-04",32.2884563602299,32.2884563602299,32.2884563602299,3811.91078240771,3111.11889187036,4666.47217414114
